ticker,conm,year,fyr,roe,profit_margin,debt_ratio,asset_turnover,current_ratio
PG,PROCTER & GAMBLE CO,2018,6,0.18644942917790144,0.1458881972707685,0.5530132702222974,0.5648888513227961,0.8258667705492793
PG,PROCTER & GAMBLE CO,2019,6,0.08257405602407086,0.057576384374445955,0.5866110604283418,0.5880707241843695,0.7488254306754191
PG,PROCTER & GAMBLE CO,2020,6,0.2800240751488575,0.18360817477096547,0.6116155758077879,0.5878210439105219,0.8487081513828238
PG,PROCTER & GAMBLE CO,2021,6,0.30846522057872267,0.18794503271236765,0.6089584014349535,0.6380011231528745,0.6969395146685984
PG,PROCTER & GAMBLE CO,2022,6,0.31642662431045954,0.18384526170077445,0.6002491297522353,0.6841427206334039,0.6545449049303226
PG,PROCTER & GAMBLE CO,2023,6,0.31325223934839774,0.17868204765504964,0.6104825828236599,0.6786946842231584,0.6334041839131894
PG,PROCTER & GAMBLE CO,2024,6,0.295881639389902,0.17704875117504967,0.5868350085805344,0.6867614611424369,0.734804329725229
TSLA,TESLA INC,2015,12,-0.785739737521762,-0.21963853411681836,0.8602416323342963,0.4999746677771654,0.9912274160823842
TSLA,TESLA INC,2016,12,-0.14173818356698614,-0.09641446761289645,0.7390624263702611,0.30886465435431826,1.0742733187975642
TSLA,TESLA INC,2017,12,-0.4628877930159498,-0.1668034300581754,0.8034437661461872,0.4103506665347077,0.8561306219029613
TSLA,TESLA INC,2018,12,-0.19826179613722092,-0.045481515817238756,0.7877039022766065,0.7216390905409868,0.8312845221482175
TSLA,TESLA INC,2019,12,-0.13025083106678756,-0.03507201562372854,0.7636188755137137,0.7163717974875398,1.1346207931002157
TSLA,TESLA INC,2020,12,0.03244094488188976,0.022862760020294266,0.5459269770652757,0.6047403543760067,1.8751403705783267
TSLA,TESLA INC,2021,12,0.1828149325913412,0.10253980640246735,0.49167082454813216,0.8662825320693374,1.3752854605430094
TSLA,TESLA INC,2022,12,0.2808697208303508,0.15413321548697553,0.4425660084043819,0.9893609269110253,1.53195552061103
TSLA,TESLA INC,2023,12,0.23943864354823258,0.15497091130790613,0.4033934232493575,0.9076609953291189,1.7258939752330598
TSLA,TESLA INC,2024,12,0.09725289043106168,0.07258675401781145,0.3964118948144507,0.8002785287130335,2.024912390270983
UNH,UNITEDHEALTH GROUP INC,2015,12,0.1718297369198936,0.03700026096863921,0.6816300512645557,1.410511478412325,0.7375402116648795
UNH,UNITEDHEALTH GROUP INC,2016,12,0.1833359460730522,0.037962562215970566,0.6727546616725022,1.5050891621203486,0.6878705433281898
UNH,UNITEDHEALTH GROUP INC,2017,12,0.2209896182183523,0.05248584453094318,0.6258971076816868,1.4465834400034518,0.7348750569724353
UNH,UNITEDHEALTH GROUP INC,2018,12,0.23185546270504487,0.05297749804417296,0.6306225816411665,1.4863060944284954,0.727170215565036
UNH,UNITEDHEALTH GROUP INC,2019,12,0.24019369619550124,0.057149346492948734,0.6425190782625698,1.3925837747068532,0.6900715418730374
UNH,UNITEDHEALTH GROUP INC,2020,12,0.23519262188697684,0.05990098817380348,0.642458525310585,1.3033722103107623,0.7417564208782105
UNH,UNITEDHEALTH GROUP INC,2021,12,0.24087235228539577,0.060101461419973086,0.639600199805849,1.355272706709518,0.7888162264343739
UNH,UNITEDHEALTH GROUP INC,2022,12,0.25870493236640435,0.062067731566315607,0.6485745100832299,1.3193138112777518,0.7739950917220435
UNH,UNITEDHEALTH GROUP INC,2023,12,0.25216323403488217,0.06022517504345814,0.6386124506795265,1.357672073651907,0.7918610051083248
UNH,UNITEDHEALTH GROUP INC,2024,12,0.15546418010317511,0.03598748869535673,0.6560557600627602,1.341962866855752,0.8266341585637329
XOM,EXXON MOBIL CORP,2015,12,0.09454894591097764,0.0681981335247667,0.474964217628089,0.7032052690656199,0.7896657773825404
XOM,EXXON MOBIL CORP,2016,12,0.04685492305393695,0.039692584979596796,0.47374316559395,0.5979704160283851,0.8693899827868509
XOM,EXXON MOBIL CORP,2017,12,0.10501470525553046,0.08310774913350367,0.4421995405674365,0.6801494733159158,0.8158764778175901
XOM,EXXON MOBIL CORP,2018,12,0.10865824791182206,0.0746065613678347,0.4265445008030133,0.8068608533894095,0.8395988659036018
XOM,EXXON MOBIL CORP,2019,12,0.07482389773023741,0.056107018072407006,0.45135232779090834,0.7048679387860352,0.7821969400990795
XOM,EXXON MOBIL CORP,2020,12,-0.142793509385937,-0.1256621904644573,0.5067468069120962,0.5366611570247933,0.7964977023934141
XOM,EXXON MOBIL CORP,2021,12,0.13667344892838287,0.08326948375811372,0.48164332311468977,0.8163860227839361,1.0443302791165723
XOM,EXXON MOBIL CORP,2022,12,0.2857743438828192,0.13981313099642567,0.45139229462401137,1.080223915982735,1.414019842131943
XOM,EXXON MOBIL CORP,2023,12,0.17582836105116162,0.10758984992396108,0.43521552308293276,0.889401754371979,1.4791015983832445
XOM,EXXON MOBIL CORP,2024,12,0.12771847329402172,0.09927869664285904,0.403261480787254,0.7481051877170737,1.3084045685351386
AMT,AMERICAN TOWER CORP,2015,12,0.10299264291015846,0.14357575244429654,0.750492486843725,0.17735161166970062,0.8303699327266257
AMT,AMERICAN TOWER CORP,2016,12,0.1414015149555101,0.16530934716613535,0.7387421609726951,0.18736487241391034,1.0359235662542474
AMT,AMERICAN TOWER CORP,2017,12,0.19849395177441323,0.18591215354372068,0.7605158019286873,0.20063346209313457,0.8113132438995263
AMT,AMERICAN TOWER CORP,2018,12,0.23170480313337458,0.17398401440954633,0.7908416741390591,0.2152776094806485,0.5085609501268684
AMT,AMERICAN TOWER CORP,2019,12,0.37342247893341773,0.24904027545083968,0.846106220328212,0.17710319240402228,0.46536800481075863
AMT,AMERICAN TOWER CORP,2020,12,0.4129962135092219,0.2102344090032954,0.8987900536695353,0.17024992854647655,0.7948570646970319
AMT,AMERICAN TOWER CORP,2021,12,0.5053333858143746,0.2744178093171884,0.8702264626637802,0.13388440631353926,0.4113021516879336
AMT,AMERICAN TOWER CORP,2022,12,0.31688321010695575,0.16485701748653264,0.8153345883963717,0.15940441553996235,0.43579686954847874
AMT,AMERICAN TOWER CORP,2023,12,0.35331808870468295,0.13310062633477504,0.8354415426276284,0.16878093403364652,0.5117735505497082
AMT,AMERICAN TOWER CORP,2024,12,0.6667257997752942,0.22266766727229637,0.8420250370840933,0.16580928461263905,0.4492622533778054
APD,AIR PRODUCTS & CHEMICALS INC,2015,9,0.17628638432887295,0.12914733852792853,0.5767256753889473,0.5674299378946102,0.7978947945505881
APD,AIR PRODUCTS & CHEMICALS INC,2016,9,0.0891434544324538,0.0662613917937088,0.600482960681905,0.5275126971027898,1.314927055097006
APD,AIR PRODUCTS & CHEMICALS INC,2017,9,0.2974757589577839,0.3664565928965753,0.44845455726910416,0.44335903656212095,2.3610687022900763
APD,AIR PRODUCTS & CHEMICALS INC,2018,9,0.13795072530508865,0.16772300732346418,0.4172424041755526,0.46564085450743814,2.1734593508104174
APD,AIR PRODUCTS & CHEMICALS INC,2019,9,0.15922414417022507,0.19733375192007985,0.39880587875076545,0.4708332453491564,2.5362732714591685
APD,AIR PRODUCTS & CHEMICALS INC,2020,9,0.15618636070133612,0.21303478879441756,0.5056082007270993,0.3518803265987246,3.5937021558323337
APD,AIR PRODUCTS & CHEMICALS INC,2021,9,0.15503297709698147,0.2033420517291485,0.4754869839756955,0.3843375826532436,2.9924975885105924
APD,AIR PRODUCTS & CHEMICALS INC,2022,9,0.1716448569689592,0.17766525443749703,0.496098203187632,0.46698734214455406,1.8128282070517627
APD,AIR PRODUCTS & CHEMICALS INC,2023,9,0.1607081723480217,0.18255555555555555,0.510653855167565,0.3937192406843215,1.3348991221315263
APD,AIR PRODUCTS & CHEMICALS INC,2024,9,0.22470577876911335,0.3163644777944895,0.5281392610411729,0.30576683023959816,1.5223944875107664
CAT,CATERPILLAR INC,2015,12,0.14194071172935377,0.04471293952479207,0.8103749187867052,0.5988891295208734,1.3085199406911758
CAT,CATERPILLAR INC,2016,12,-0.005100098957143945,-0.0017385888886005656,0.8231286142642964,0.5158626044120797,1.2232894535435481
CAT,CATERPILLAR INC,2017,12,0.055048550777542525,0.01658528001407769,0.8211325069514825,0.5907071022062836,1.34580966172812
CAT,CATERPILLAR INC,2018,12,0.43785169883894864,0.1123314206352107,0.8206575042351832,0.6970156287814135,1.3680275001771918
CAT,CATERPILLAR INC,2019,12,0.4176720592267617,0.11325278810408922,0.8135316686423719,0.6857609014314303,1.4722587430975547
CAT,CATERPILLAR INC,2020,12,0.19555149696692975,0.07181182332087764,0.8036617128849395,0.5330166998621112,1.534549130925069
CAT,CATERPILLAR INC,2021,12,0.39365445280271777,0.12730768476192345,0.8005145362530649,0.6156438346237001,1.455925218614936
CAT,CATERPILLAR INC,2022,12,0.4225218980402042,0.11282750265031047,0.8060725138205826,0.7252236310606153,1.3886334083917415
CAT,CATERPILLAR INC,2023,12,0.5301631271160357,0.1541157172681181,0.7770474187205634,0.7666102702455531,1.3519062428011979
CAT,CATERPILLAR INC,2024,12,0.5536914473346672,0.1665200820873644,0.7778815915409507,0.7384462877717515,1.4155304908279622
CVX,CHEVRON CORP,2015,12,0.03003614552502685,0.03742473442879755,0.4217051292168822,0.46059608497461507,1.3356635429262393
CVX,CHEVRON CORP,2016,12,-0.003414493390859875,-0.00481076372084019,0.43585385922684733,0.3972269857504287,0.9318546484190656
CVX,CHEVRON CORP,2017,12,0.062076368448057036,0.07212613248617485,0.4116805749273067,0.5022930899978724,1.0296715578469193
CVX,CHEVRON CORP,2018,12,0.09591469648148868,0.0932902040251224,0.3869055356629363,0.6259360363660714,1.2521070258731737
CVX,CHEVRON CORP,2019,12,0.020275564616227384,0.02090587352089515,0.3884124871540004,0.5890838485772529,1.0678100263852244
CVX,CHEVRON CORP,2020,12,-0.04209191422149323,-0.05867409046162314,0.4464906793444264,0.39397389382376247,1.175584907361493
CVX,CHEVRON CORP,2021,12,0.11235591477489268,0.10041386578923692,0.4157847496190536,0.6496169662053562,1.2593034974431712
CVX,CHEVRON CORP,2022,12,0.22265541618010823,0.15045584323574457,0.37820565055935185,0.9146634382190766,1.4716732927970066
CVX,CHEVRON CORP,2023,12,0.13276216629286083,0.10852000629719724,0.38108106042074363,0.7526334699119374,1.2749705499411
CVX,CHEVRON CORP,2024,12,0.11594821360574588,0.09131190089652248,0.40391456304633805,0.752765258544863,1.0610249494268376
DUK,DUKE ENERGY CORP,2015,12,0.07088378181085911,0.12003921735794365,0.6717372643533956,0.19362639902274753,0.73
DUK,DUKE ENERGY CORP,2016,12,0.05244559257183243,0.09457677770941372,0.6908655403318745,0.17139069455638328,0.6959570599948056
DUK,DUKE ENERGY CORP,2017,12,0.07328877069407509,0.1298111606195629,0.697369375117827,0.17086735211798657,0.6772151898734177
DUK,DUKE ENERGY CORP,2018,12,0.06084396467124632,0.10872313527180784,0.6985116099922967,0.16865439639044788,0.6458347184362742
DUK,DUKE ENERGY CORP,2019,12,0.08004784075861775,0.14944774512540374,0.6981138014832723,0.15789042924237273,0.6211361171366594
DUK,DUKE ENERGY CORP,2020,12,0.028709031773830374,0.05732722731057452,0.6971204768825283,0.14791733379313743,0.5324747010119595
DUK,DUKE ENERGY CORP,2021,12,0.07927620902304447,0.15588974430571623,0.6984674532835654,0.14782383083609002,0.6239407444604859
DUK,DUKE ENERGY CORP,2022,12,0.051701066461214064,0.08849864649128895,0.7088316880608245,0.16179823231472434,0.7005775446404917
DUK,DUKE ENERGY CORP,2023,12,0.0578473692783841,0.0977632484514797,0.7162861164658861,0.16428010153030362,0.7388184921599259
DUK,DUKE ENERGY CORP,2024,12,0.09025076306182298,0.14880110515409664,0.724937346720832,0.16315611533569815,0.6690086273699437
GE,GE AEROSPACE,2015,12,-0.062346093575106336,-0.053205161604057034,0.7907211807782549,0.23373223027773943,
GE,GE AEROSPACE,2016,12,0.11643456243076436,0.07376679366352516,0.7795187618262625,0.32774800579435515,
GE,GE AEROSPACE,2017,12,-0.08984952460980658,-0.04792974067802238,0.7740808847848232,0.3187447909087301,
GE,GE AEROSPACE,2018,12,-0.7215712856266744,-0.18381778563499568,0.8322286165322568,0.3934118118972985,
GE,GE AEROSPACE,2019,12,-0.1758369826246645,-0.05229273006070536,0.8861107770026462,0.3578827880683185,
GE,GE AEROSPACE,2020,12,0.16046917191719173,0.07165375098908552,0.8518023136530783,0.314138377286429,1.5768428186698533
GE,GE AEROSPACE,2021,12,-0.161721657157033,-0.0878618793465955,0.7900178002152116,0.37308044289349035,1.2770773583816142
GE,GE AEROSPACE,2022,12,0.0061870978386404886,0.002944949085102484,0.7991671459305174,0.4068524080345922,1.1630814617100111
GE,GE AEROSPACE,2023,12,0.3462999488640514,0.13988314792410517,0.8247109693642859,0.4157011867889233,1.1753872159760987
GE,GE AEROSPACE,2024,12,0.33895150449798367,0.1706447330747807,0.8411239239889556,0.3119944778301121,1.094295184926727
LIN,LINDE PLC,2015,12,0.3524720893141946,0.14355976243504084,0.7321906217588297,0.5882417162508871,1.387216059165346
LIN,LINDE PLC,2016,12,0.29874526986656047,0.1423960508828555,0.717980550382785,0.5448996482516035,1.162227602905569
LIN,LINDE PLC,2017,12,0.2072116982386175,0.10903208883448456,0.680857310628303,0.5596496378939128,0.9933474448140308
LIN,LINDE PLC,2018,12,0.08490968292115668,0.2940268456375839,0.3886021459319384,0.1595528237637333,1.3331275084902747
LIN,LINDE PLC,2019,12,0.046562334433712355,0.08094799489868217,0.4038354962360874,0.3259132683692791,0.8513157894736842
LIN,LINDE PLC,2020,12,0.05285626730350614,0.09180339903828506,0.43803057951467206,0.30877602602318965,0.7950509461426492
LIN,LINDE PLC,2021,12,0.0868854320426933,0.12424901763387783,0.44315912015195147,0.37734207462778013,0.7446309462728139
LIN,LINDE PLC,2022,12,0.10360247826521435,0.12429564800383647,0.48044138692912197,0.41884054332270454,0.791734935372292
LIN,LINDE PLC,2023,12,0.156067472306143,0.18868326535581664,0.4914677457276856,0.4065535632525275,0.8029522173442769
LIN,LINDE PLC,2024,12,0.17234589940144912,0.19890925617330707,0.5073053264626249,0.41180580682995,0.8900577557755776
NEE,NEXTERA ENERGY INC,2015,12,0.12191016213342784,0.15738304929658012,0.7197832175462845,0.2120054801828344,0.672306322350846
NEE,NEXTERA ENERGY INC,2016,12,0.11963354011749723,0.18025379139585268,0.7185225517540254,0.17951396219705978,0.6785419910248192
NEE,NEXTERA ENERGY INC,2017,12,0.190655133295519,0.31276533876126783,0.6984677031903258,0.17576947059605222,0.6371972934472935
NEE,NEXTERA ENERGY INC,2018,12,0.19441190253045923,0.3968434267950021,0.6347129274266649,0.16129872133613624,0.3640038717758925
NEE,NEXTERA ENERGY INC,2019,12,0.10185110120254019,0.19626119558425328,0.644433304160896,0.1631730548640083,0.5347578141918718
NEE,NEXTERA ENERGY INC,2020,12,0.07994412948812751,0.16219369894982497,0.6481234923717929,0.14094953165627644,0.4744825813086515
NEE,NEXTERA ENERGY INC,2021,12,0.09604322348260846,0.20932684984474778,0.6759041103667537,0.12113233791302373,0.5326604347078052
NEE,NEXTERA ENERGY INC,2022,12,0.10571261056871192,0.1978908188585608,0.6889546040834303,0.13185264416270803,0.505338078291815
NEE,NEXTERA ENERGY INC,2023,12,0.15399848318867448,0.26001280500818097,0.6674498137912772,0.1583985486424511,0.5493330472409971
NEE,NEXTERA ENERGY INC,2024,12,0.138639947306441,0.28061245101603843,0.6799215331538203,0.13018028441602153,0.4713468743837507
PLD,PROLOGIS INC,2015,12,0.05927480589462661,0.3650313625714789,0.4132513867677375,0.075866783785973,
PLD,PROLOGIS INC,2016,12,0.08071012357280972,0.44036872216376594,0.3898121820571365,0.09082807194409562,
PLD,PROLOGIS INC,2017,12,0.10570713954781853,0.5736379126464364,0.3655000368880714,0.09770444259580086,
PLD,PROLOGIS INC,2018,12,0.07396870216659335,0.5290870002040181,0.32841080602922657,0.08114423615137037,
PLD,PROLOGIS INC,2019,12,0.06943672721209747,0.44246236018331303,0.34872397853209386,0.08880458934573347,
PLD,PROLOGIS INC,2020,12,0.046347898023201696,0.31280713357337925,0.3520988716579977,0.08449386564756393,
PLD,PROLOGIS INC,2021,12,0.08794489990134584,0.5692100749608002,0.3546820088561032,0.08830397998024149,
PLD,PROLOGIS INC,2022,12,0.06320487961800905,0.5351076662025688,0.3416976906997345,0.07154001786263464,
PLD,PROLOGIS INC,2023,12,0.05752378392246178,0.3629857769126108,0.378378866499163,0.09060246069590427,
PLD,PROLOGIS INC,2024,12,0.0691669376835017,0.4317540834371172,0.3851102397489937,0.09066466920333684,
UPS,UNITED PARCEL SERVICE INC,2015,12,1.9611336032388664,0.08299778969552628,0.9349795098013626,1.5234005899089034,1.2348541510845177
UPS,UNITED PARCEL SERVICE INC,2016,12,8.471604938271605,0.0563327094210751,0.9893751393119845,1.5084330187978305,1.1806479113384485
UPS,UNITED PARCEL SERVICE INC,2017,12,4.91,0.07453849890697109,0.977314274387155,1.4508292403585665,1.223481271639912
UPS,UNITED PARCEL SERVICE INC,2018,12,1.585898709036743,0.0666703775344067,0.9392794305822136,1.4367602367242482,1.1507063249804785
UPS,UNITED PARCEL SERVICE INC,2019,12,1.3590449954086317,0.059923880476151915,0.9432566500164198,1.2806401991116028,1.1096476999935119
UPS,UNITED PARCEL SERVICE INC,2020,12,2.0441400304414,0.015869452190764285,0.9892802204845532,1.3560440969106524,1.1880582980724024
UPS,UNITED PARCEL SERVICE INC,2021,12,0.9043710096120116,0.13249457789838315,0.7944096246668108,1.401728982061811,1.4192042802663782
UPS,UNITED PARCEL SERVICE INC,2022,12,0.5836450015162236,0.1150909924455341,0.7215707777965243,1.410747427028851,1.2247519294377067
UPS,UNITED PARCEL SERVICE INC,2023,12,0.3876112330983474,0.07374832340200972,0.7556487009046389,1.2836840396855638,1.0982688391038697
UPS,UNITED PARCEL SERVICE INC,2024,12,0.34585476731666465,0.06348962336664105,0.7610532324818039,1.2997002997002998,1.174502767471565
GOOGL,ALPHABET INC,2015,12,0.13585859005576287,0.21800530744509194,0.18398084917367982,0.5085344599589043,4.666701191092698
GOOGL,ALPHABET INC,2016,12,0.140093213268506,0.2157701169797944,0.16991946124408197,0.5389469662143203,6.290761518262115
GOOGL,ALPHABET INC,2017,12,0.08302841929941902,0.11422128005051645,0.2270356572645024,0.5618743505917535,5.140305173055452
GOOGL,ALPHABET INC,2018,12,0.17303578264688,0.22464716157843576,0.2369669060792467,0.5877306780301729,3.919006354708261
GOOGL,ALPHABET INC,2019,12,0.17048579740074066,0.2121811228430034,0.26989695877988756,0.5866318242608977,3.374051878552
GOOGL,ALPHABET INC,2020,12,0.18094848659141563,0.22061941520980458,0.3037144573488186,0.57108217360833,3.0667558151810534
GOOGL,ALPHABET INC,2021,12,0.30215590041131,0.2951167728237792,0.2995897213222441,0.7171164701559838,2.928113424845146
GOOGL,ALPHABET INC,2022,12,0.2341339246673746,0.2120380715326196,0.29874282710587413,0.7743330851110429,2.377994227994228
GOOGL,ALPHABET INC,2023,12,0.2625418476656029,0.24006649446638517,0.29576383228294795,0.7639167776695361,2.096584936563424
GOOGL,ALPHABET INC,2024,12,0.3109409163188233,0.28603671811164,0.27800184783767456,0.7773755374720159,1.8369313974102914
META,META PLATFORMS INC,2015,12,0.08340494821113574,0.20571173583221777,0.10502560365940049,0.36286356184346347,11.247792207792207
META,META PLATFORMS INC,2016,12,0.17260195290063182,0.36967219046240685,0.08877634272871415,0.42545527316389836,11.965565217391305
META,META PLATFORMS INC,2017,12,0.21431934039033182,0.39195139350109465,0.12040367232975249,0.4809639865600303,12.915691489361702
META,META PLATFORMS INC,2018,12,0.2628407051243953,0.39600272216053584,0.1356874267984466,0.5736741529167608,7.193957531708707
META,META PLATFORMS INC,2019,12,0.18292200209788825,0.2614679547929898,0.2423374520153551,0.5300578814779271,4.399455258088088
META,META PLATFORMS INC,2020,12,0.22718840127835374,0.3390449601582039,0.19474503502473073,0.539587988651485,5.051064681930446
META,META PLATFORMS INC,2021,12,0.31526517669103693,0.3338449405998525,0.24765794911649708,0.7104713019694313,3.154293825408091
META,META PLATFORMS INC,2022,12,0.18454734196145187,0.19895548371051977,0.3231301857026711,0.6278516316959839,2.203396729075705
META,META PLATFORMS INC,2023,12,0.25526219575890524,0.28982520644616094,0.33295880639134584,0.5874934131162819,2.6709949937421777
META,META PLATFORMS INC,2024,12,0.34144231453648494,0.3790858414234564,0.33840118237736094,0.5959015265129286,2.9778842719371355
